[2019-11-13 15:02:47.427] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Creating MapperFactoryBean with name 'SSFStudentIdCardMapper' and 'com.wanding.dao.SSFStudentIdCardMapper' mapperInterface
[2019-11-13 15:02:47.427] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Enabling autowire by type for MapperFactoryBean with name 'SSFStudentIdCardMapper'.
[2019-11-13 15:02:47.427] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Creating MapperFactoryBean with name 'userCardInfoMapper' and 'com.wanding.dao.UserCardInfoMapper' mapperInterface
[2019-11-13 15:02:47.428] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Enabling autowire by type for MapperFactoryBean with name 'userCardInfoMapper'.
[2019-11-13 15:02:47.428] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Creating MapperFactoryBean with name 'userInfoCheckMapper' and 'com.wanding.dao.UserInfoCheckMapper' mapperInterface
[2019-11-13 15:02:47.428] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Enabling autowire by type for MapperFactoryBean with name 'userInfoCheckMapper'.
[2019-11-13 15:02:47.428] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Creating MapperFactoryBean with name 'userInfoMapper' and 'com.wanding.dao.UserInfoMapper' mapperInterface
[2019-11-13 15:02:47.428] [restartedMain] [DEBUG] | [o.m.s.mapper.ClassPathMapperScanner:49] | Enabling autowire by type for MapperFactoryBean with name 'userInfoMapper'.
[2019-11-13 15:02:47.516] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'emBeanDefinitionRegistrarPostProcessor'
[2019-11-13 15:02:47.518] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerProcessor'
[2019-11-13 15:02:47.519] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationBeanFactoryMetadata'
[2019-11-13 15:02:47.519] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'preserveErrorControllerTargetClassPostProcessor'
[2019-11-13 15:02:47.521] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.context.event.internalEventListenerFactory'
[2019-11-13 15:02:47.521] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionalEventListenerFactory'
[2019-11-13 15:02:47.525] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.context.annotation.internalAutowiredAnnotationProcessor'
[2019-11-13 15:02:47.526] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.context.annotation.internalCommonAnnotationProcessor'
[2019-11-13 15:02:47.528] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.context.annotation.internalPersistenceAnnotationProcessor'
[2019-11-13 15:02:47.528] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.boot.context.properties.ConfigurationPropertiesBindingPostProcessor'
[2019-11-13 15:02:47.530] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.context.annotation.internalScheduledAnnotationProcessor'
[2019-11-13 15:02:47.530] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.scheduling.annotation.SchedulingConfiguration'
[2019-11-13 15:02:47.538] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'methodValidationPostProcessor'
[2019-11-13 15:02:47.550] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:777] | Autowiring by type from bean name 'methodValidationPostProcessor' via factory method to bean named 'environment'
[2019-11-13 15:02:47.553] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'dataSourceInitializerPostProcessor'
[2019-11-13 15:02:47.554] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.aop.config.internalAutoProxyCreator'
[2019-11-13 15:02:47.570] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'persistenceExceptionTranslationPostProcessor'
[2019-11-13 15:02:47.571] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:777] | Autowiring by type from bean name 'persistenceExceptionTranslationPostProcessor' via factory method to bean named 'environment'
[2019-11-13 15:02:47.572] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'webServerFactoryCustomizerBeanPostProcessor'
[2019-11-13 15:02:47.573] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'errorPageRegistrarBeanPostProcessor'
[2019-11-13 15:02:47.573] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'dataSourceInitializedPublisher'
[2019-11-13 15:02:47.575] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'projectingArgumentResolverBeanPostProcessor'
[2019-11-13 15:02:47.577] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.transaction.config.internalTransactionAdvisor'
[2019-11-13 15:02:47.577] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.transaction.annotation.ProxyTransactionManagementConfiguration'
[2019-11-13 15:02:47.600] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'transactionAttributeSource'
[2019-11-13 15:02:47.603] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'transactionInterceptor'
[2019-11-13 15:02:47.612] [restartedMain] [DEBUG] | [o.s.u.c.s.UiApplicationContextUtils:85] | Unable to locate ThemeSource with name 'themeSource': using default [org.springframework.ui.context.support.ResourceBundleThemeSource@b1b9022]
[2019-11-13 15:02:47.613] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'tomcatServletWebServerFactory'
[2019-11-13 15:02:47.613] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryConfiguration$EmbeddedTomcat'
[2019-11-13 15:02:47.630] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'websocketServletWebServerCustomizer'
[2019-11-13 15:02:47.631] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.websocket.servlet.WebSocketServletAutoConfiguration$TomcatWebSocketConfiguration'
[2019-11-13 15:02:47.633] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'servletWebServerFactoryCustomizer'
[2019-11-13 15:02:47.633] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'org.springframework.boot.autoconfigure.web.servlet.ServletWebServerFactoryAutoConfiguration'
[2019-11-13 15:02:47.634] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
[2019-11-13 15:02:47.651] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:777] | Autowiring by type from bean name 'servletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
[2019-11-13 15:02:47.653] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:213] | Creating shared instance of singleton bean 'tomcatServletWebServerFactoryCustomizer'
[2019-11-13 15:02:47.654] [restartedMain] [DEBUG] | [o.s.b.f.s.DefaultListableBeanFactory:777] | Autowiring by type from bean name 'tomcatServletWebServerFactoryCustomizer' via factory method to bean named 'server-org.springframework.boot.autoconfigure.web.ServerProperties'
